time,latitude,longitude,kd
2024-10-01,20.25,87.5,0.052590586
2024-10-01,21.75,91.0,0.4751634
2024-10-01,20.0,90.5,0.04637888
2024-10-01,20.0,90.25,0.046984777
2024-10-01,20.25,88.5,0.052446637
2024-10-01,21.5,91.0,0.37789884
2024-10-01,22.25,91.0,0.4392878
2024-10-01,20.25,88.75,0.05278978
2024-10-01,21.5,87.5,0.12695701
2024-10-01,20.25,89.0,0.051940087
2024-10-01,20.0,89.5,0.04645356
2024-10-01,21.5,88.75,0.084956646
2024-10-01,20.25,90.5,0.04218209
2024-10-01,21.5,89.75,0.11839738
2024-10-01,20.0,88.75,0.048969064
2024-10-01,20.25,90.25,0.042200297
2024-10-01,20.25,87.25,0.055827986
2024-10-01,21.5,90.5,0.4609122
2024-10-01,20.75,89.75,0.0558773
2024-10-01,20.0,89.75,0.047237214
2024-10-01,20.5,87.25,0.05726515
2024-10-01,20.75,89.0,0.06973986
2024-10-01,21.25,87.0,0.04529294
2024-10-01,20.0,87.5,0.052202918
2024-10-01,20.75,88.75,0.07151293
2024-10-01,20.75,88.5,0.07142668
2024-10-01,21.25,87.25,0.0546109
2024-10-01,20.75,88.25,0.06875896
2024-10-01,21.25,87.5,0.06934861
2024-10-01,20.75,88.0,0.06262525
2024-10-01,20.0,87.75,0.051827416
2024-10-01,21.25,87.75,0.10157479
2024-10-01,21.75,90.75,0.4771832
2024-10-01,20.75,87.5,0.050496046
2024-10-01,20.75,87.25,0.05864634
2024-10-01,21.25,88.0,0.113916524
2024-10-01,21.75,90.0,0.20720167
2024-10-01,20.75,87.0,0.09461243
2024-10-01,21.25,88.25,0.10752027
2024-10-01,20.5,91.0,0.03905557
2024-10-01,20.5,90.75,0.039415695
2024-10-01,21.25,88.5,0.10359174
2024-10-01,20.5,90.5,0.040679906
2024-10-01,21.25,88.75,0.09057233
2024-10-01,20.0,88.0,0.05116146
2024-10-01,22.0,90.5,0.40952924
2024-10-01,20.5,90.25,0.04341993
2024-10-01,22.25,90.75,0.4517588
2024-10-01,21.75,90.25,0.4129873
2024-10-01,21.25,89.0,0.078962736
2024-10-01,21.0,91.0,0.059103545
2024-10-01,20.75,89.5,0.055409078
2024-10-01,21.0,88.5,0.094527334
2024-10-01,21.0,88.75,0.093684405
2024-10-01,21.0,88.25,0.092007145
2024-10-01,20.0,87.0,0.05578404
2024-10-01,21.0,88.0,0.0874062
2024-10-01,21.0,89.0,0.09428707
2024-10-01,21.0,87.75,0.06420471
2024-10-01,21.0,89.25,0.09472927
2024-10-01,22.0,90.75,0.47737396
2024-10-01,21.0,87.5,0.05091154
2024-10-01,21.0,87.25,0.04871214
2024-10-01,21.0,89.5,0.09241199
2024-10-01,21.75,90.5,0.469957
2024-10-01,21.0,87.0,0.075467326
2024-10-01,21.0,89.75,0.09356115
2024-10-01,20.75,91.0,0.039735224
2024-10-01,20.75,90.75,0.04128967
2024-10-01,21.0,90.0,0.08811335
2024-10-01,20.0,87.25,0.052297745
2024-10-01,20.75,90.5,0.044579744
2024-10-01,21.0,90.25,0.08154664
2024-10-01,20.75,90.25,0.04950925
2024-10-01,22.5,91.0,0.23625855
2024-10-01,20.75,90.0,0.05628164
2024-10-01,21.0,90.5,0.07805922
2024-10-01,22.0,91.0,0.47804
2024-10-01,21.0,90.75,0.06941816
2024-10-01,20.75,89.25,0.064543754
2024-10-01,20.5,90.0,0.04553325
2024-10-01,20.75,87.75,0.053935822
2024-10-01,21.25,90.5,0.1954297
2024-10-01,21.25,90.25,0.19323179
2024-10-01,20.5,88.25,0.05788187
2024-10-01,21.75,89.5,0.1931111
2024-10-01,20.5,89.0,0.05686446
2024-10-01,21.75,89.75,0.20173363
2024-10-01,20.5,89.75,0.045865305
2024-10-01,20.0,88.25,0.0501199
2024-10-01,20.5,88.5,0.05749999
2024-10-01,20.5,89.5,0.047862694
2024-10-01,20.5,87.5,0.05198788
2024-10-01,21.25,89.5,0.10017442
2024-10-01,21.25,90.75,0.17422839
2024-10-01,21.25,90.0,0.1671864
2024-10-01,20.5,88.0,0.057944447
2024-10-01,20.5,88.75,0.05793108
2024-10-01,20.5,89.25,0.052575838
2024-10-01,21.25,89.75,0.121874474
2024-10-01,21.25,89.25,0.09420479
2024-10-01,20.5,87.75,0.055899933
2024-11-01,20.0,87.25,0.0720439
2024-11-01,21.0,90.0,0.0550914
2024-11-01,20.5,88.0,0.06293323
2024-11-01,20.25,90.75,0.039622724
2024-11-01,21.0,90.25,0.04745368
2024-11-01,20.25,87.0,0.061449595
2024-11-01,20.75,90.5,0.04328612
2024-11-01,20.75,90.25,0.043817196
2024-11-01,20.75,90.75,0.04587854
2024-11-01,21.5,90.0,0.10555259
2024-11-01,21.5,89.75,0.07825992
2024-11-01,20.75,90.0,0.044911515
2024-11-01,20.5,88.25,0.06259931
2024-11-01,20.0,91.0,0.037529346
2024-11-01,21.0,90.5,0.05180975
2024-11-01,20.75,89.75,0.047711298
2024-11-01,20.25,87.25,0.06439408
2024-11-01,20.5,88.5,0.06279154
2024-11-01,21.0,90.75,0.055862274
2024-11-01,20.75,89.5,0.0522894
2024-11-01,20.25,87.5,0.06684509
2024-11-01,20.0,89.25,0.051366046
2024-11-01,22.0,91.0,0.40656817
2024-11-01,21.75,90.25,0.29035324
2024-11-01,21.5,89.5,0.06769286
2024-11-01,21.25,90.25,0.10597303
2024-11-01,21.5,87.25,0.051627852
2024-11-01,22.25,90.75,0.39744404
2024-11-01,20.75,91.0,0.04584269
2024-11-01,21.0,87.75,0.06140976
2024-11-01,20.0,90.25,0.049397927
2024-11-01,22.0,90.75,0.38846797
2024-11-01,20.0,87.0,0.06897419
2024-11-01,21.0,89.0,0.063743554
2024-11-01,20.5,87.5,0.061085872
2024-11-01,21.0,88.0,0.068325564
2024-11-01,21.5,90.75,0.25826362
2024-11-01,21.25,90.75,0.10388175
2024-11-01,20.0,90.0,0.04980343
2024-11-01,21.0,88.75,0.06456188
2024-11-01,20.5,87.25,0.05658292
2024-11-01,21.0,88.25,0.06833783
2024-11-01,21.25,91.0,0.11729712
2024-11-01,21.0,88.5,0.066900715
2024-11-01,22.5,91.0,0.22522625
2024-11-01,21.0,87.5,0.053367678
2024-11-01,21.5,91.0,0.26554397
2024-11-01,21.5,90.5,0.3357406
2024-11-01,22.5,90.75,0.24024203
2024-11-01,20.0,89.5,0.050558068
2024-11-01,20.75,89.25,0.055191126
2024-11-01,21.0,87.0,0.06307398
2024-11-01,21.25,90.5,0.11526628
2024-11-01,21.5,90.25,0.18998042
2024-11-01,20.0,90.75,0.04029179
2024-11-01,21.0,89.75,0.058841422
2024-11-01,21.75,90.5,0.3545784
2024-11-01,21.75,89.5,0.13176526
2024-11-01,20.5,87.75,0.06469106
2024-11-01,21.0,87.25,0.048791204
2024-11-01,20.0,90.5,0.047914956
2024-11-01,20.25,91.0,0.03710441
2024-11-01,21.0,89.25,0.061878886
2024-11-01,20.0,88.5,0.049880378
2024-11-01,21.0,89.5,0.059010252
2024-11-01,20.0,88.25,0.04914577
2024-11-01,21.25,90.0,0.10030209
2024-11-01,21.0,91.0,0.060898263
2024-11-01,21.75,88.0,0.12498998
2024-11-01,20.5,90.75,0.0405375
2024-11-01,21.5,88.5,0.07076954
2024-11-01,20.0,89.0,0.051903795
2024-11-01,20.5,91.0,0.04023666
2024-11-01,20.25,89.0,0.0509779
2024-11-01,21.25,88.25,0.08460634
2024-11-01,20.0,87.75,0.0511239
2024-11-01,20.75,87.0,0.074387126
2024-11-01,20.25,88.75,0.051919103
2024-11-01,20.0,88.75,0.051089663
2024-11-01,21.25,88.0,0.08967956
2024-11-01,21.5,88.0,0.13478497
2024-11-01,21.5,88.75,0.05820791
2024-11-01,21.25,89.5,0.066787735
2024-11-01,20.5,89.5,0.052874018
2024-11-01,20.75,87.25,0.053765323
2024-11-01,21.25,88.5,0.07367368
2024-11-01,20.25,89.25,0.050432447
2024-11-01,20.5,90.0,0.04653578
2024-11-01,20.25,89.75,0.052889425
2024-11-01,21.75,90.75,0.37929282
2024-11-01,21.25,89.0,0.0632446
2024-11-01,20.5,89.75,0.051752593
2024-11-01,20.25,89.5,0.052523885
2024-11-01,21.25,89.25,0.0654935
2024-11-01,20.5,90.25,0.046958227
2024-11-01,20.0,88.0,0.049681213
2024-11-01,21.5,88.25,0.11733112
2024-11-01,21.75,89.75,0.14515701
2024-11-01,21.75,91.0,0.3912865
2024-11-01,21.25,88.75,0.06455292
2024-11-01,20.25,90.0,0.051817313
2024-11-01,20.5,90.5,0.04163368
2024-11-01,22.0,90.5,0.30317166
2024-11-01,21.75,90.0,0.14003594
2024-11-01,21.5,87.75,0.123086266
2024-11-01,20.75,87.5,0.05398409
2024-11-01,21.75,87.75,0.14191553
2024-11-01,20.25,88.25,0.052817207
2024-11-01,20.0,89.75,0.050570432
2024-11-01,22.25,91.0,0.39753914
2024-11-01,20.75,88.25,0.0616011
2024-11-01,21.25,87.25,0.045633987
2024-11-01,20.25,88.0,0.054634918
2024-11-01,20.75,88.5,0.061667375
2024-11-01,21.5,89.25,0.059467137
2024-11-01,20.5,88.75,0.05994157
2024-11-01,20.75,88.75,0.059524633
2024-11-01,20.0,87.5,0.05848541
2024-11-01,21.25,87.0,0.042278577
2024-11-01,20.25,90.5,0.045732968
2024-11-01,20.25,87.75,0.05842723
2024-11-01,20.75,89.0,0.059483588
2024-11-01,21.5,87.5,0.07808326
2024-11-01,20.5,89.0,0.05557635
2024-11-01,21.25,87.5,0.05498817
2024-11-01,20.75,88.0,0.060146343
2024-11-01,20.5,89.25,0.050630633
2024-11-01,21.5,89.0,0.05680295
2024-11-01,20.25,90.25,0.049558062
2024-11-01,20.25,88.5,0.05251038
2024-11-01,21.25,87.75,0.07902779
2024-11-01,20.5,87.0,0.065060325
2024-11-01,21.25,89.75,0.07341123
2024-11-01,20.75,87.75,0.05817955
2024-12-01,21.75,89.75,0.1313176
2024-12-01,20.0,88.75,0.05659202
2024-12-01,20.0,88.5,0.052792713
2024-12-01,21.75,89.5,0.12472731
2024-12-01,21.75,90.0,0.12563936
2024-12-01,20.0,88.0,0.054215875
2024-12-01,20.0,88.25,0.05244315
2024-12-01,20.0,87.25,0.06286128
2024-12-01,21.75,90.5,0.2918145
2024-12-01,20.0,89.25,0.05736176
2024-12-01,20.0,87.0,0.07578558
2024-12-01,20.0,87.5,0.056648575
2024-12-01,20.0,89.5,0.05776959
2024-12-01,21.75,88.0,0.11322462
2024-12-01,21.75,87.75,0.12553848
2024-12-01,20.0,89.0,0.058858797
2024-12-01,20.0,87.75,0.056519013
2024-12-01,21.5,91.0,0.20322044
2024-12-01,21.75,90.25,0.22881088
2024-12-01,21.75,90.75,0.3013647
2024-12-01,21.0,88.5,0.060086116
2024-12-01,21.5,90.75,0.19933574
2024-12-01,20.75,88.5,0.057386845
2024-12-01,21.25,87.25,0.04865801
2024-12-01,20.75,88.25,0.0581388
2024-12-01,20.75,88.0,0.06076818
2024-12-01,21.25,87.5,0.053476136
2024-12-01,20.75,87.75,0.062852494
2024-12-01,21.25,87.75,0.07762888
2024-12-01,20.75,87.5,0.060830213
2024-12-01,20.75,87.25,0.058738805
2024-12-01,21.25,88.0,0.08664242
2024-12-01,20.75,87.0,0.070614114
2024-12-01,20.5,91.0,0.040794317
2024-12-01,20.75,88.75,0.056336485
2024-12-01,21.25,88.25,0.076209635
2024-12-01,20.5,90.75,0.040769614
2024-12-01,21.25,88.5,0.06498926
2024-12-01,20.5,90.5,0.042526685
2024-12-01,21.25,88.75,0.060102277
2024-12-01,20.5,90.25,0.04712708
2024-12-01,21.25,89.0,0.05829954
2024-12-01,20.5,90.0,0.04934105
2024-12-01,20.5,89.75,0.050486203
2024-12-01,21.25,89.25,0.058172863
2024-12-01,22.25,90.75,0.30493683
2024-12-01,20.5,89.5,0.051194888
2024-12-01,21.25,89.5,0.057792235
2024-12-01,22.0,90.5,0.25138998
2024-12-01,20.0,89.75,0.057720374
2024-12-01,21.25,87.0,0.046183597
2024-12-01,22.0,91.0,0.3214022
2024-12-01,21.0,88.25,0.061617568
2024-12-01,21.0,88.75,0.058750786
2024-12-01,22.0,90.75,0.3073868
2024-12-01,21.0,88.0,0.06366585
2024-12-01,21.0,89.0,0.05767313
2024-12-01,21.0,87.75,0.060266625
2024-12-01,21.0,87.5,0.054838885
2024-12-01,21.0,89.25,0.05749466
2024-12-01,21.0,87.25,0.051906854
2024-12-01,21.0,89.5,0.05575619
2024-12-01,21.0,87.0,0.06372522
2024-12-01,20.75,91.0,0.041715622
2024-12-01,20.75,89.0,0.0530503
2024-12-01,21.0,89.75,0.05918641
2024-12-01,20.75,90.75,0.042153966
2024-12-01,21.0,90.0,0.05862929
2024-12-01,20.75,90.5,0.042616773
2024-12-01,20.75,90.25,0.046579193
2024-12-01,21.0,90.25,0.051189177
2024-12-01,20.75,90.0,0.048881717
2024-12-01,21.0,90.5,0.050347973
2024-12-01,20.75,89.75,0.050592735
2024-12-01,20.75,89.5,0.04937003
2024-12-01,21.0,90.75,0.047707666
2024-12-01,20.75,89.25,0.05153809
2024-12-01,21.0,91.0,0.046645433
2024-12-01,22.5,91.0,0.23100531
2024-12-01,20.5,89.25,0.055647377
2024-12-01,20.5,87.5,0.07485472
2024-12-01,21.25,89.75,0.062430806
2024-12-01,20.25,89.75,0.057876177
2024-12-01,20.5,89.0,0.058538064
2024-12-01,20.25,89.5,0.057093587
2024-12-01,21.5,88.25,0.10417754
2024-12-01,20.25,89.25,0.060961995
2024-12-01,21.5,88.5,0.06025207
2024-12-01,20.25,89.0,0.06538147
2024-12-01,20.25,88.75,0.066272214
2024-12-01,21.5,88.75,0.053692643
2024-12-01,20.25,88.5,0.06257055
2024-12-01,21.5,89.0,0.054872245
2024-12-01,20.25,88.25,0.06092285
2024-12-01,20.25,88.0,0.062233217
2024-12-01,21.5,89.25,0.05666645
2024-12-01,20.25,87.75,0.06293326
2024-12-01,21.5,89.5,0.061388776
2024-12-01,20.25,87.5,0.064390086
2024-12-01,20.25,87.25,0.07659954
2024-12-01,21.5,89.75,0.06262759
2024-12-01,20.25,87.0,0.07946797
2024-12-01,21.5,90.0,0.07699157
2024-12-01,20.0,91.0,0.041298192
2024-12-01,20.0,90.75,0.04403092
2024-12-01,20.0,90.5,0.04800795
2024-12-01,21.75,91.0,0.3066701
2024-12-01,21.5,88.0,0.12808532
2024-12-01,20.25,90.0,0.052986704
2024-12-01,20.5,88.75,0.06621568
2024-12-01,21.25,90.0,0.07166194
2024-12-01,20.5,88.5,0.068426855
2024-12-01,20.5,88.25,0.068519816
2024-12-01,21.25,90.25,0.07493819
2024-12-01,20.5,88.0,0.06734267
2024-12-01,20.5,87.75,0.067961656
2024-12-01,21.25,90.5,0.07466284
2024-12-01,20.0,90.0,0.056352917
2024-12-01,21.25,90.75,0.06725904
2024-12-01,20.5,87.25,0.071063496
2024-12-01,21.5,90.25,0.13677336
2024-12-01,20.5,87.0,0.07004608
2024-12-01,20.25,91.0,0.041499708
2024-12-01,21.5,87.25,0.05112764
2024-12-01,20.25,90.75,0.04174874
2024-12-01,20.0,90.25,0.051847856
2024-12-01,20.25,90.5,0.043701746
2024-12-01,21.5,87.5,0.069648445
2024-12-01,20.25,90.25,0.048049044
2024-12-01,21.5,87.75,0.12024496
2024-12-01,21.5,90.5,0.27333388
2024-12-01,22.25,91.0,0.32051486
2024-12-01,21.25,91.0,0.07444714
2024-12-01,22.5,90.75,0.21664718
2025-01-01,22.5,90.75,0.18274383
2025-01-01,22.0,91.0,0.28667915
2025-01-01,21.75,91.0,0.2646033
2025-01-01,21.75,90.75,0.26301
2025-01-01,22.0,90.5,0.22760285
2025-01-01,22.0,90.75,0.26622963
2025-01-01,22.25,91.0,0.27773374
2025-01-01,22.25,90.75,0.26327226
2025-01-01,20.75,90.75,0.043151468
2025-01-01,21.75,90.25,0.17927639
2025-01-01,20.25,90.75,0.04289
2025-01-01,20.25,91.0,0.043197393
2025-01-01,20.5,87.0,0.06535923
2025-01-01,20.5,87.25,0.066209726
2025-01-01,20.5,87.5,0.07296115
2025-01-01,20.5,87.75,0.07512924
2025-01-01,20.5,88.0,0.06959533
2025-01-01,20.5,88.25,0.06365821
2025-01-01,20.5,88.5,0.061022837
2025-01-01,20.5,88.75,0.060088336
2025-01-01,20.5,89.0,0.0657664
2025-01-01,20.5,89.25,0.05668168
2025-01-01,20.5,89.5,0.053227674
2025-01-01,20.5,89.75,0.051742066
2025-01-01,20.5,90.0,0.051799495
2025-01-01,20.5,90.25,0.049936596
2025-01-01,20.5,90.5,0.04418375
2025-01-01,20.5,90.75,0.04240969
2025-01-01,20.5,91.0,0.04289
2025-01-01,20.75,87.0,0.069409
2025-01-01,20.75,87.25,0.05466683
2025-01-01,20.75,87.5,0.05204919
2025-01-01,20.75,87.75,0.058327887
2025-01-01,20.75,88.0,0.058796566
2025-01-01,20.75,88.25,0.055746872
2025-01-01,20.75,88.5,0.05449806
2025-01-01,20.75,88.75,0.062443033
2025-01-01,20.25,90.5,0.04289
2025-01-01,20.25,90.25,0.044779386
2025-01-01,20.25,90.0,0.050868135
2025-01-01,20.25,89.75,0.050080787
2025-01-01,20.0,87.0,0.06255331
2025-01-01,20.0,87.25,0.05720679
2025-01-01,20.0,87.5,0.058234215
2025-01-01,20.0,87.75,0.06326116
2025-01-01,20.0,88.0,0.06141478
2025-01-01,20.0,88.25,0.064329945
2025-01-01,20.0,88.5,0.068272166
2025-01-01,20.0,88.75,0.06544961
2025-01-01,20.0,89.0,0.063940786
2025-01-01,20.0,89.25,0.06424895
2025-01-01,20.0,89.5,0.05033892
2025-01-01,20.0,89.75,0.047188267
2025-01-01,20.0,90.0,0.046720922
2025-01-01,20.75,89.0,0.060780156
2025-01-01,20.0,90.25,0.042920113
2025-01-01,20.0,90.75,0.04294592
2025-01-01,20.0,91.0,0.04474194
2025-01-01,20.25,87.0,0.06588743
2025-01-01,20.25,87.25,0.07194962
2025-01-01,20.25,87.5,0.06028093
2025-01-01,20.25,87.75,0.068094015
2025-01-01,20.25,88.0,0.06918798
2025-01-01,20.25,88.25,0.05682167
2025-01-01,20.25,88.5,0.060169417
2025-01-01,20.25,88.75,0.06438708
2025-01-01,20.25,89.0,0.065721005
2025-01-01,20.25,89.25,0.060255557
2025-01-01,20.25,89.5,0.04901765
2025-01-01,20.0,90.5,0.04289
2025-01-01,21.75,90.5,0.26153544
2025-01-01,20.75,89.25,0.055101056
2025-01-01,20.75,89.75,0.052625667
2025-01-01,21.25,89.75,0.05761
2025-01-01,21.25,90.0,0.07312877
2025-01-01,21.25,90.25,0.07013972
2025-01-01,21.25,90.5,0.10005605
2025-01-01,21.25,90.75,0.06747965
2025-01-01,21.25,91.0,0.06407888
2025-01-01,21.5,87.25,0.050044473
2025-01-01,21.5,87.5,0.05808124
2025-01-01,21.5,87.75,0.09107893
2025-01-01,21.5,88.0,0.1109547
2025-01-01,21.5,88.25,0.105901696
2025-01-01,21.5,88.5,0.063263305
2025-01-01,21.5,88.75,0.05088809
2025-01-01,21.5,89.0,0.05088809
2025-01-01,21.5,89.25,0.054120112
2025-01-01,21.5,89.5,0.05842563
2025-01-01,21.5,89.75,0.059159856
2025-01-01,21.5,90.0,0.06255978
2025-01-01,21.5,90.25,0.07363012
2025-01-01,21.5,90.5,0.26301
2025-01-01,21.5,90.75,0.18450834
2025-01-01,21.5,91.0,0.17221378
2025-01-01,21.75,87.75,0.108968355
2025-01-01,21.75,88.0,0.10014228
2025-01-01,21.75,89.5,0.08974829
2025-01-01,21.75,89.75,0.117855646
2025-01-01,21.75,90.0,0.10966828
2025-01-01,21.25,89.5,0.05761
2025-01-01,21.25,89.25,0.057606164
2025-01-01,21.25,89.0,0.057602603
2025-01-01,21.25,88.75,0.057602596
2025-01-01,20.75,90.0,0.052307505
2025-01-01,20.75,90.25,0.050383914
2025-01-01,20.75,90.5,0.04603966
2025-01-01,20.75,91.0,0.04289
2025-01-01,21.0,87.0,0.06136788
2025-01-01,21.0,87.25,0.048159864
2025-01-01,21.0,87.5,0.048134267
2025-01-01,21.0,87.75,0.05439194
2025-01-01,21.0,88.0,0.06127566
2025-01-01,21.0,88.25,0.06125137
2025-01-01,21.0,88.5,0.05758208
2025-01-01,21.0,88.75,0.057650585
2025-01-01,21.0,89.0,0.05763417
2025-01-01,20.75,89.5,0.051902194
2025-01-01,21.0,89.25,0.05758899
2025-01-01,21.0,89.75,0.057569455
2025-01-01,21.0,90.0,0.05339867
2025-01-01,21.0,90.25,0.049958766
2025-01-01,21.0,90.5,0.050989747
2025-01-01,21.0,90.75,0.049376935
2025-01-01,21.0,91.0,0.048067253
2025-01-01,21.25,87.0,0.045409914
2025-01-01,21.25,87.25,0.04811201
2025-01-01,21.25,87.5,0.045414183
2025-01-01,21.25,87.75,0.061332952
2025-01-01,21.25,88.0,0.07930586
2025-01-01,21.25,88.25,0.07930089
2025-01-01,21.25,88.5,0.06130265
2025-01-01,21.0,89.5,0.0575626
2025-01-01,22.5,91.0,0.17657804
